3.428669200000000, 1
3.428669400000000, 0
3.506181200000000, 1
3.506181400000000, 0
3.506653000000000, 1
3.506653200000000, 0
3.506656600000000, 1
3.506656800000000, 0
3.718174200000000, 1
3.718174400000000, 0
3.718175400000000, 1
3.718175600000000, 0
3.718178800000000, 1
3.718179000000000, 0
3.718190800000000, 1
3.718191200000000, 0
3.718325200000000, 1
3.718325400000000, 0
3.718328600000000, 1
3.718328800000000, 0
3.718340600000000, 1
3.718340800000000, 0
3.718524800000000, 1
3.718525000000000, 0
3.718529400000000, 1
3.718529600000000, 0
3.718541600000000, 1
3.718541800000000, 0
3.718722200000000, 1
3.718722600000000, 0
3.718856800000000, 1
3.718857000000000, 0
3.718872200000000, 1
3.718872400000000, 0
3.719023000000000, 1
3.719023200000000, 0
3.719144800000000, 1
3.719145000000000, 0
3.719156000000000, 1
3.719156200000000, 0
3.719160600000000, 1
3.719160800000000, 0
3.719172600000000, 1
3.719173000000000, 0
3.719306800000000, 1
3.719307000000000, 0
3.719308000000000, 1
3.719308200000000, 0
3.719311400000000, 1
3.719311600000000, 0
3.719323400000000, 1
3.719323600000000, 0
3.719473000000000, 1
3.719473400000000, 0
3.719623800000000, 1
3.719624200000000, 0
3.719768200000000, 1
3.719768400000000, 0
3.719769400000000, 1
3.719769600000000, 0
3.719772800000000, 1
3.719773000000000, 0
3.719784800000000, 1
3.719785000000000, 0
3.719945600000000, 1
3.719946000000000, 0
3.754271000000000, 1
3.754271200000000, 0
3.756457800000000, 1
3.756458000000000, 0
3.759504200000000, 1
3.759504400000000, 0
3.759583600000000, 1
3.759583800000000, 0
3.759586800000000, 1
3.759587000000000, 0
3.759588400000000, 1
3.759588600000000, 0
3.759592200000000, 1
3.759592400000000, 0
3.762061800000000, 1
3.762062000000000, 0
4.103517200000000, 1
4.104781000000000, 0
4.105070800000000, 1
4.106334800000000, 0
4.106671800000000, 1
4.107535800000000, 0
4.107650800000000, 1
4.108914800000000, 0
4.109451200000000, 1
4.110715200000000, 0
4.111031200000000, 1
4.111055800000000, 0
4.111056200000000, 1
4.112295200000000, 0
4.112531000000000, 1
4.113395000000000, 0
4.113750000000000, 1
4.115014000000000, 0
4.116775200000000, 1
4.118171200000000, 0
4.118696000000000, 1
4.120092000000000, 0
4.121498000000000, 1
4.122894000000000, 0
4.124251000000000, 1
4.125647000000000, 0
4.127810000000000, 1
4.129206200000000, 0
4.130653200000000, 1
4.132049200000000, 0
4.133968200000000, 1
4.135364200000000, 0
4.135579200000000, 1
4.136975200000000, 0
4.137319199999999, 1
4.138715200000000, 0
4.140065400000000, 1
4.141461600000000, 0
4.142089200000000, 1
4.143485200000000, 0
4.143969200000000, 1
4.145365400000000, 0
4.146552400000000, 1
4.147948400000000, 0
4.148163400000000, 1
4.149559400000000, 0
4.150395400000000, 1
4.151791400000000, 0
4.152612400000000, 1
4.154008399999999, 0
4.154993400000000, 1
4.156389400000000, 0
4.156624400000000, 1
4.158020400000000, 0
4.158175600000000, 1
4.159571800000000, 0
4.161725400000000, 1
4.163121600000000, 0
4.164680600000000, 1
4.166076600000000, 0
4.167251600000000, 1
4.168647600000000, 0
4.168991600000000, 1
4.170387600000000, 0
4.170961600000000, 1
4.172357600000000, 0
4.173862600000000, 1
4.175258599999999, 0
4.176066600000000, 1
4.177462600000000, 0
4.180883600000000, 1
4.182279800000000, 0
4.182808800000000, 1
4.184204800000000, 0
4.184359800000000, 1
4.185755800000000, 0
4.186116999999999, 1
4.187513000000000, 0
4.188503000000000, 1
4.189899000000000, 0
4.191707800000000, 1
4.193104000000000, 0
4.194300999999999, 1
4.195565200000000, 0
4.196269800000000, 1
4.197534000000000, 0
4.200191999999999, 1
4.201055999999999, 0
4.205708000000000, 1
4.206971999999999, 0
4.208108000000000, 1
4.209372200000000, 0
4.209487000000000, 1
4.210751000000000, 0
4.212270000000000, 1
4.213134000000000, 0
4.214650400000000, 1
4.215914400000000, 0
4.216130000000000, 1
4.217526200000000, 0
4.217741200000000, 1
4.219137200000000, 0
4.220130200000000, 1
4.221526200000000, 0
4.222745199999999, 1
4.224141200000000, 0
4.225652400000000, 1
4.227048400000000, 0
4.228380200000000, 1
4.229776200000000, 0
4.230410200000000, 1
4.231806400000000, 0
4.232954200000000, 1
4.234350399999999, 0
4.234485400000000, 1
4.235881400000000, 0
4.237328400000000, 1
4.238724400000000, 0
4.244754400000000, 1
4.246150399999999, 0
4.246540400000000, 1
4.247936400000000, 0
4.248149400000000, 1
4.249545599999999, 0
4.250500400000000, 1
4.251896600000000, 0
4.252834600000000, 1
4.254230600000000, 0
4.254405600000000, 1
4.255801600000000, 0
4.256216600000000, 1
4.257612600000000, 0
4.258670599999999, 1
4.260066600000000, 0
4.260801600000000, 1
4.262197599999999, 0
4.262916600000000, 1
4.264312600000000, 0
4.266169600000000, 1
4.267565600000000, 0
4.267720600000000, 1
4.269116800000000, 0
4.269371800000000, 1
4.270767800000000, 0
4.271122800000000, 1
4.272518799999999, 0
4.273150999999999, 1
4.274547000000000, 0
4.276292800000000, 1
4.277688800000000, 0
4.277803800000000, 1
4.279199800000000, 0
4.280054799999999, 1
4.281450800000000, 0
4.284147800000000, 1
4.285543800000000, 0
4.286045000000000, 1
4.287440800000000, 0
4.288187000000000, 1
4.289582999999999, 0
4.290786000000000, 1
4.292181999999999, 0
4.292926000000000, 1
4.294190000000000, 0
4.295323000000000, 1
